plasmid_id	length_bp	inc_type	inc_confidence	is_novel
NZ_CP056326.1	3490	IncX3	59.2	False
NZ_CP056327.1	2746	IncX1	39.4	True
NZ_CP056328.1	2694	IncX1	100.0	False
NZ_CP056330.1	6757	IncFII	100.0	False
NZ_CP056331.1	5167	IncFII	80.2	False
NZ_CP056332.1	4074	IncN	40.9	False
NZ_CP056334.1	297490	IncN	23.8	True
NZ_CP056335.1	78953	IncN	61.3	False
NZ_CP056337.1	310147	IncFIB	21.9	True
NZ_CP056338.1	98779	IncN	40.3	False
NZ_CP056339.1	11845	repPae_small	100.0	False
NZ_CP056340.1	4167	IncX1	100.0	False
NZ_CP056342.1	251758	IncN	54.8	False
NZ_CP056343.1	122594	IncFIB	93.6	False
NZ_CP056344.1	43272	IncN	63.2	False
NZ_CP056345.1	23162	repPae_small	100.0	False
NZ_CP056346.1	9581	IncX1	100.0	False
NZ_CP056347.1	2746	IncX1	60.0	False
NZ_CP056351.1	304626	IncHI2	38.3	True
NZ_CP056352.1	8329	IncN	39.9	True
NZ_CP056353.1	4386	IncFII	100.0	False
NZ_CP056354.1	2746	IncX1	39.4	True
NZ_CP056362.1	297824	IncN	40.4	False
NZ_CP056363.1	4386	IncFII	100.0	False
NZ_CP056364.1	3724	repEF_conj	80.0	False
NZ_CP056366.1	109317	IncFII	100.0	False
NZ_CP056367.1	7720	IncX1	60.2	False
NZ_CP056368.1	5631	IncFII	39.8	True
NZ_CP056369.1	3576	IncX1	100.0	False
NZ_CP056373.1	193688	IncFII	100.0	False
NZ_CP056374.1	171701	IncFII	100.0	False
NZ_CP056375.1	107685	IncFIB	100.0	False
NZ_CP056376.1	5783	IncFII	79.8	False
NZ_CP056377.1	5525	IncFII	79.7	False
NZ_CP056378.1	4416	repEF_conj	40.3	False
NZ_CP056379.1	4018	ColRNAI	80.3	False
NZ_CP056380.1	1916	IncN	80.0	False
NZ_CP056382.1	302400	IncN	39.9	True
NZ_CP056383.1	4386	IncFII	80.7	False
NZ_CP056384.1	2746	IncFII	40.2	False
NZ_CP056386.1	252882	IncFII	100.0	False
NZ_CP056387.1	5783	IncFII	79.9	False
NZ_CP056388.1	4891	repSA_small	59.4	False
NZ_CP056389.1	4426	IncFII	100.0	False
NZ_CP056390.1	3515	ColRNAI	100.0	False
NZ_CP056391.1	2173	IncX1	80.2	False
NZ_CP056394.1	89835	IncFII	100.0	False
NZ_CP056400.1	179403	IncFII	100.0	False
NZ_CP056401.1	119726	IncFIB	92.5	False
NZ_CP056402.1	34198	IncX1	40.5	False
NZ_CP056403.1	2925	repEF_res	81.0	False
NZ_CP056410.1	145381	IncFII	100.0	False
NZ_CP056411.1	8608	IncFII	60.8	False
NZ_CP056422.1	112583	IncFIB	95.2	False
NZ_CP056423.1	47363	IncFII	100.0	False
NZ_CP056424.1	4009	repEF_res	61.4	False
NZ_CP056426.1	220501	IncFII	100.0	False
NZ_CP056427.1	82555	IncFII	100.0	False
NZ_CP056428.1	25549	IncFII	100.0	False
NZ_CP056429.1	5783	IncFII	79.9	False
NZ_CP056430.1	3733	repEF_conj	100.0	False
NZ_CP056431.1	2836	IncX1	100.0	False
NZ_CP056433.1	206782	IncFII	80.0	False
NZ_CP056434.1	137885	IncFII	100.0	False
NZ_CP056435.1	136301	IncFII	100.0	False
NZ_CP056436.1	107037	IncFIB	79.4	False
NZ_CP056437.1	48726	IncX3	100.0	False
NZ_CP056438.1	5907	IncX3	100.0	False
NZ_CP056439.1	3514	ColRNAI	100.0	False
NZ_CP056440.1	1917	IncN	80.0	False
NZ_CP056452.1	107190	IncFII	100.0	False
NZ_CP056456.1	111966	IncFII	100.0	False
NZ_CP056457.1	87106	IncFII	100.0	False
NZ_CP056458.1	2746	IncX1	40.1	False
NZ_CP056459.1	2495	IncI	39.6	True
NZ_CP056467.1	54240	IncFII	57.3	False
NZ_CP056468.1	4183	repEF_res	41.4	False
NZ_CP056469.1	2349	repEF_res	77.9	False
NZ_CP056484.1	262877	IncN	45.3	False
NZ_CP056485.1	162733	IncFII	100.0	False
NZ_CP056486.1	115642	IncFII	100.0	False
NZ_CP056487.1	46403	IncN	79.7	False
NZ_CP056488.1	6785	IncFII	100.0	False
NZ_CP056489.1	4678	IncFII	59.5	False
NZ_CP056490.1	4423	IncFII	100.0	False
NZ_CP056491.1	3994	repEF_res	80.6	False
NZ_CP056506.1	142000	IncFII	100.0	False
NZ_CP056507.1	4426	IncFII	100.0	False
NZ_CP056509.1	281672	IncHI1	41.2	False
NZ_CP056510.1	64447	IncX1	41.7	False
NZ_CP056511.1	62128	IncFII	61.3	False
NZ_CP056512.1	5969	IncX1	59.1	False
NZ_CP056513.1	2746	IncN	39.3	True
NZ_CP056514.1	2694	IncX1	100.0	False
NZ_CP056516.1	216816	IncFII	80.3	False
NZ_CP056517.1	183652	IncFII	61.6	False
NZ_CP056518.1	59905	IncN	78.8	False
NZ_CP056519.1	1455	IncX1	59.6	False
NZ_CP056528.1	244448	IncHI1	23.2	True
NZ_CP056529.1	2746	IncN	39.6	True
NZ_CP056531.1	224837	IncFII	100.0	False
NZ_CP056532.1	111220	IncFII	100.0	False
NZ_CP056533.1	74689	IncFII	100.0	False
NZ_CP056534.1	6995	IncFII	100.0	False
NZ_CP056535.1	5783	IncFII	79.9	False
NZ_CP056536.1	5586	IncFII	60.7	False
NZ_CP056537.1	4772	IncFII	100.0	False
NZ_CP056538.1	3398	IncX1	100.0	False
NZ_CP056547.1	119062	IncFII	100.0	False
NZ_CP056548.1	4613	repPae_large	100.0	False
NZ_CP056549.1	3066	IncX1	80.1	False
NZ_CP056550.1	1934	ColRNAI	61.4	False
NZ_CP056553.1	163659	IncFII	100.0	False
NZ_CP056554.1	5631	IncX3	100.0	False
NZ_CP056555.1	4426	IncFII	100.0	False
NZ_CP056568.1	202470	IncFII	100.0	False
NZ_CP056574.1	254427	IncHI1	59.7	False
NZ_CP056575.1	148724	IncFII	100.0	False
NZ_CP056576.1	101715	IncHI1	41.2	False
NZ_CP056577.1	3724	repEF_conj	80.1	False
NZ_CP056587.1	394284	IncFII	62.9	False
NZ_CP056588.1	84673	IncFII	100.0	False
NZ_CP056589.1	63589	IncN	100.0	False
NZ_CP056590.1	12351	repPae_small	81.6	False
NZ_CP056591.1	3066	IncX1	80.0	False
NZ_CP056593.1	54483	IncFII	100.0	False
NZ_CP056596.1	76228	IncFII	100.0	False
NZ_CP056623.1	312907	IncHI1	38.0	True
NZ_CP056624.1	152768	IncFII	100.0	False
NZ_CP056636.1	204018	IncN	40.4	False
NZ_CP056637.1	118387	IncFIB	95.9	False
NZ_CP056638.1	104193	IncN	81.6	False
NZ_CP056639.1	44331	IncX1	100.0	False
NZ_CP056640.1	5528	IncN	80.2	False
NZ_CP056641.1	2581	IncX3	40.2	False
NZ_CP056645.1	270007	IncFII	62.1	False
NZ_CP056646.1	15777	IncFII	100.0	False
NZ_CP056648.1	78367	IncFII	100.0	False
NZ_CP056654.1	296441	IncHI2	38.1	True
NZ_CP056664.1	106339	IncFII	100.0	False
NZ_CP056665.1	83283	IncFII	100.0	False
NZ_CP056666.1	4858	IncFII	80.1	False
NZ_CP056667.1	4803	IncN	59.5	False
NZ_CP056677.1	93159	IncFII	100.0	False
NZ_CP056678.1	87741	IncFII	100.0	False
NZ_CP056679.1	4858	IncFII	100.0	False
NZ_CP056680.1	2495	IncFII	58.9	False
NZ_CP056681.1	1329	repSA_small	58.9	False
NZ_CP056683.1	219226	IncFII	82.3	False
NZ_CP056684.1	134986	IncFII	100.0	False
NZ_CP056685.1	128344	IncFII	100.0	False
NZ_CP056686.1	113484	IncFII	100.0	False
NZ_CP056687.1	76134	IncFII	100.0	False
NZ_CP056688.1	75825	IncFII	100.0	False
NZ_CP056689.1	5754	IncFII	59.4	False
NZ_CP056690.1	4163	IncFII	60.4	False
NZ_CP056692.1	109281	IncFII	100.0	False
NZ_CP056693.1	60264	IncN	100.0	False
NZ_CP056694.1	4858	IncFII	100.0	False
NZ_CP056695.1	4665	IncFII	79.8	False
NZ_CP056696.1	4096	IncFII	100.0	False
NZ_CP056698.1	127911	IncX1	40.5	False
NZ_CP056699.1	94137	IncX1	62.4	False
NZ_CP056700.1	5551	ColRNAI	42.1	False
NZ_CP056702.1	144021	IncFII	100.0	False
NZ_CP056703.1	133995	IncFII	100.0	False
NZ_CP056704.1	112125	IncFIB	79.8	False
NZ_CP056705.1	4843	IncFII	80.2	False
NZ_CP056706.1	3258	IncX1	60.3	False
NZ_CP056708.1	140774	IncFII	100.0	False
NZ_CP056709.1	4921	IncFII	100.0	False
NZ_CP056710.1	2519	IncFII	40.4	False
NZ_CP056712.1	240613	IncFII	100.0	False
NZ_CP056713.1	8608	IncX1	40.1	False
NZ_CP056714.1	6149	repEF_conj	60.0	False
NZ_CP056715.1	3708	IncFII	100.0	False
NZ_CP056718.1	128953	IncFII	100.0	False
NZ_CP056720.1	123311	IncFII	100.0	False
NZ_CP056721.1	118204	IncFII	100.0	False
NZ_CP056722.1	15144	IncFII	100.0	False
NZ_CP056723.1	6974	IncN	59.9	False
NZ_CP056724.1	4859	IncFII	100.0	False
NZ_CP056725.1	4783	IncFII	100.0	False
NZ_CP056726.1	2494	IncFII	58.9	False
NZ_CP056728.1	96235	IncFII	100.0	False
NZ_CP056729.1	87112	IncFII	100.0	False
NZ_CP056730.1	48470	IncFII	100.0	False
NZ_CP056731.1	5523	IncFII	100.0	False
NZ_CP056732.1	5299	ColRNAI	40.1	False
NZ_CP056733.1	5259	IncX1	100.0	False
NZ_CP056734.1	3813	IncFII	60.8	False
NZ_CP056735.1	3726	repEF_conj	80.6	False
NZ_CP056736.1	2495	IncFII	57.9	False
NZ_CP056738.1	149353	IncFII	100.0	False
NZ_CP056739.1	100493	IncFII	100.0	False
NZ_CP056740.1	13542	IncN	40.0	False
NZ_CP056741.1	7693	IncFII	100.0	False
NZ_CP056743.1	58103	IncFII	43.5	False
NZ_CP056744.1	5321	IncFII	79.8	False
NZ_CP056745.1	4853	IncFII	100.0	False
NZ_CP056746.1	4783	IncFII	100.0	False
NZ_CP056748.1	96779	IncFII	100.0	False
NZ_CP056749.1	4783	IncFII	100.0	False
NZ_CP056750.1	2495	IncI	39.6	True
NZ_CP056752.1	58103	IncFII	100.0	False
NZ_CP056753.1	5321	IncFII	100.0	False
NZ_CP056754.1	4853	IncFII	100.0	False
NZ_CP056755.1	4783	IncFII	100.0	False
NZ_CP056757.1	80766	IncFII	79.5	False
NZ_CP056758.1	4784	IncFII	100.0	False
NZ_CP056759.1	2495	IncFII	58.8	False
NZ_CP056761.1	156264	IncFII	100.0	False
NZ_CP056762.1	98663	IncFII	100.0	False
NZ_CP056763.1	4667	IncFII	59.6	False
NZ_CP056764.1	4479	IncX1	100.0	False
NZ_CP056765.1	1697	IncX1	100.0	False
NZ_CP056777.1	199561	IncFII	100.0	False
NZ_CP056778.1	86414	IncN	80.7	False
NZ_CP056780.1	87751	IncFII	100.0	False
NZ_CP056781.1	59059	IncFII	61.7	False
NZ_CP056782.1	87983	IncFII	100.0	False
NZ_CP056785.1	8731	repAci1	100.0	False
NZ_CP056823.1	296541	IncN	40.1	False
NZ_CP056824.1	5788	IncI2	100.0	False
NZ_CP056825.1	4386	IncFII	80.7	False
NZ_CP056826.1	2265	IncX1	60.2	False
NZ_CP056828.1	295849	IncHI1	81.2	False
NZ_CP056829.1	100873	IncFII	100.0	False
NZ_CP056831.1	152250	IncFII	100.0	False
NZ_CP056832.1	5733	IncFII	79.8	False
NZ_CP056833.1	3980	repAci_large	100.0	False
NZ_CP056835.1	167459	IncFII	100.0	False
NZ_CP056836.1	119392	IncFIB	94.3	False
NZ_CP056837.1	2877	repEF_conj	60.1	False
NZ_CP056838.1	2759	IncX1	41.1	False
NZ_CP056840.1	63642	IncFII	100.0	False
NZ_CP056841.1	61353	IncFII	60.1	False
NZ_CP056851.1	151308	IncFII	100.0	False
NZ_CP056853.1	177615	IncFII	100.0	False
NZ_CP056855.1	188591	IncFII	100.0	False
NZ_CP056856.1	115230	IncN	100.0	False
NZ_CP056857.1	55736	IncFII	100.0	False
NZ_CP056858.1	53039	IncN	79.5	False
NZ_CP056859.1	2330	repAci_large	60.1	False
NZ_CP056860.1	1916	IncN	100.0	False
NZ_CP056862.1	281677	IncHI1	42.3	False
NZ_CP056863.1	2746	IncX1	60.0	False
NZ_CP056864.1	2694	IncX1	100.0	False
NZ_CP056879.1	199477	IncFII	100.0	False
NZ_CP056880.1	107020	IncFII	100.0	False
NZ_CP056881.1	4512	IncHI2	40.2	False
NZ_CP056882.1	3980	repAci_large	100.0	False
NZ_CP056884.1	198658	IncFII	100.0	False
NZ_CP056885.1	107020	IncFII	100.0	False
NZ_CP056886.1	4512	IncHI2	40.2	False
NZ_CP056887.1	3980	repAci_large	100.0	False
NZ_CP056889.1	301637	IncN	39.1	True
NZ_CP056890.1	10160	IncX1	100.0	False
NZ_CP056891.1	6382	IncFII	100.0	False
NZ_CP056892.1	5193	IncX1	59.7	False
NZ_CP056893.1	3696	IncFII	80.4	False
NZ_CP056897.1	8580	IncFII	100.0	False
NZ_CP056898.1	4386	IncFII	80.7	False
NZ_CP056900.1	4386	IncFII	100.0	False
NZ_CP056901.1	2746	IncFII	40.2	False
NZ_CP056911.1	118265	IncFII	100.0	False
NZ_CP056912.1	3123	IncX1	100.0	False
NZ_CP056913.1	2843	repEF_conj	59.9	False
NZ_CP056917.1	114980	IncI1	100.0	False
NZ_CP056918.1	2064	ColRNAI	70.7	False
NZ_CP056919.1	1551	IncX3	40.1	False
NZ_CP056937.1	114980	IncI1	100.0	False
NZ_CP056938.1	2064	ColRNAI	100.0	False
NZ_CP056939.1	1551	IncX3	40.1	False
NZ_CP056952.1	114980	IncI1	100.0	False
NZ_CP056953.1	2064	ColRNAI	70.6	False
NZ_CP056954.1	1551	IncX3	40.1	False
NZ_CP056962.1	106982	IncFIB	78.6	False
NZ_CP056963.1	98816	IncX1	57.4	False
NZ_CP056964.1	7424	ColE	57.8	False
NZ_CP056965.1	3830	IncFII	100.0	False
NZ_CP056966.1	1553	IncFII	79.9	False
NZ_CP056969.1	106982	IncFIB	78.6	False
NZ_CP056970.1	98816	IncX1	56.6	False
NZ_CP056971.1	7424	ColE	43.7	False
NZ_CP056972.1	3830	IncFII	100.0	False
NZ_CP056973.1	1553	IncFII	79.9	False
NZ_CP057035.1	227199	IncFII	39.2	True
NZ_CP057036.1	86316	IncFII	100.0	False
NZ_CP057037.1	4671	IncFII	100.0	False
NZ_CP057067.1	242087	IncN	71.3	False
NZ_CP057068.1	217189	IncFII	100.0	False
NZ_CP057070.1	4225	IncN	80.1	False
NZ_CP057071.1	2475	IncX1	57.1	False
NZ_CP057094.1	106378	IncFIB	78.7	False
NZ_CP057095.1	6669	ColRNAI	66.5	False
NZ_CP057096.1	5603	IncFII	79.9	False
NZ_CP057097.1	5440	IncN	100.0	False
NZ_CP057098.1	1553	IncFII	79.9	False
NZ_CP057100.1	140023	IncFII	100.0	False
NZ_CP057102.1	6647	ColE	64.1	False
NZ_CP057103.1	3555	IncX1	79.2	False
NZ_CP057105.1	97856	IncFII	53.8	False
NZ_CP057106.1	6669	ColRNAI	65.9	False
NZ_CP057107.1	5603	IncFII	100.0	False
NZ_CP057108.1	1552	ColRNAI	95.3	False
NZ_CP057148.1	252642	IncHI1	59.5	False
NZ_CP057151.1	91406	IncFII	59.9	False
NZ_CP057211.1	160081	IncFII	100.0	False
NZ_CP057212.1	104967	IncI1	100.0	False
NZ_CP057213.1	5570	IncFII	35.3	True
NZ_CP057214.1	4286	IncX1	80.1	False
NZ_CP057216.1	160081	IncFII	100.0	False
NZ_CP057217.1	104967	IncI1	100.0	False
NZ_CP057218.1	5570	IncFII	35.2	True
NZ_CP057219.1	4286	IncX1	80.1	False
NZ_CP057221.1	147240	IncF	41.1	False
NZ_CP057222.1	1551	IncFII	59.7	False
NZ_CP057230.1	145940	IncFII	36.4	True
NZ_CP057231.1	32364	IncX1	100.0	False
NZ_CP057232.1	3257	IncX3	59.7	False
NZ_CP057233.1	1551	IncFII	59.7	False
NZ_CP057239.1	145940	IncFII	36.4	True
NZ_CP057240.1	32364	IncX1	100.0	False
NZ_CP057241.1	3257	IncX3	59.7	False
NZ_CP057242.1	1551	IncFII	59.7	False
NZ_CP057244.1	147532	IncF	46.7	False
NZ_CP057245.1	116001	IncI1	58.6	False
NZ_CP057246.1	91854	IncX1	51.2	False
NZ_CP057257.1	96234	IncX1	52.3	False
NZ_CP057312.1	277375	IncN	100.0	False
NZ_CP057314.1	194082	IncN	53.4	False
NZ_CP057315.1	147224	IncFII	100.0	False
NZ_CP057316.1	110717	IncFIB	78.7	False
NZ_CP057317.1	53776	IncFII	100.0	False
NZ_CP057318.1	44303	IncN	100.0	False
NZ_CP057331.1	271498	IncN	100.0	False
NZ_CP057332.1	6790	IncFII	59.4	False
NZ_CP057333.1	3498	ColRNAI	100.0	False
NZ_CP057358.1	285327	IncN	100.0	False
NZ_CP057359.1	100338	IncX1	42.6	False
NZ_CP057360.1	6669	ColRNAI	69.0	False
NZ_CP057361.1	5055	ColRNAI	42.9	False
NZ_CP057362.1	3830	IncFII	100.0	False
NZ_CP057363.1	1552	ColRNAI	95.3	False
NZ_CP057460.1	256547	IncFII	40.4	False
NZ_CP057461.1	4671	IncFII	79.8	False
NZ_CP057462.1	3959	IncX1	80.4	False
NZ_CP057464.1	107745	IncI1	80.2	False
NZ_CP057482.1	1552	ColRNAI	95.3	False
NZ_CP057562.1	124527	IncI	43.8	False
NZ_CP057563.1	95926	IncX1	68.2	False
NZ_CP057564.1	48686	IncX1	60.2	False
NZ_CP057566.1	124527	IncI	43.8	False
NZ_CP057567.1	95926	IncX1	68.3	False
NZ_CP057568.1	48686	IncX1	41.7	False
NZ_CP057569.1	41486	IncX1	40.6	False
NZ_CP057631.1	105909	IncFIB	100.0	False
NZ_CP057633.1	105909	IncFIB	100.0	False
NZ_CP057658.1	110777	IncFIB	97.5	False
NZ_CP057659.1	89313	IncI1	100.0	False
NZ_CP057682.1	117379	IncI	60.7	False
NZ_CP057683.1	1551	IncX3	40.1	False
NZ_CP057723.1	147522	IncFII	100.0	False
NZ_CP057724.1	48464	IncN	100.0	False
NZ_CP057865.1	5169	IncX1	60.1	False
NZ_CP057897.1	114980	IncI1	100.0	False
NZ_CP057898.1	2064	ColRNAI	70.4	False
NZ_CP057899.1	1551	IncX3	40.1	False
NZ_CP057919.1	114980	IncI1	100.0	False
NZ_CP057920.1	2064	ColRNAI	70.6	False
NZ_CP057921.1	1551	IncX3	40.1	False
NZ_CP058058.1	116881	IncI	67.4	False
NZ_CP058059.1	94718	IncN	59.1	False
NZ_CP058060.1	5264	IncX1	76.7	False
NZ_CP058061.1	4664	IncFII	80.1	False
NZ_CP058062.1	1552	ColRNAI	93.5	False
NZ_CP058113.1	156264	IncFII	100.0	False
NZ_CP058114.1	98663	IncFII	100.0	False
NZ_CP058115.1	4667	IncFII	59.6	False
NZ_CP058116.1	4479	IncX1	100.0	False
NZ_CP058117.1	1697	IncX1	100.0	False
NZ_CP058119.1	223875	IncFII	100.0	False
NZ_CP058120.1	178580	IncFII	100.0	False
NZ_CP058121.1	67562	IncFII	100.0	False
NZ_CP058122.1	6761	IncFII	39.8	True
NZ_CP058123.1	5997	IncN	39.9	True
NZ_CP058124.1	5499	IncX1	100.0	False
NZ_CP058125.1	5087	IncFII	100.0	False
NZ_CP058126.1	5010	IncX1	100.0	False
NZ_CP058127.1	4841	IncFII	80.1	False
NZ_CP058129.1	87112	IncFII	100.0	False
NZ_CP058130.1	59001	IncN	100.0	False
NZ_CP058132.1	199458	IncFII	100.0	False
NZ_CP058133.1	55155	IncFII	100.0	False
NZ_CP058134.1	54530	IncFII	80.4	False
NZ_CP058135.1	16582	repPae_small	100.0	False
NZ_CP058136.1	12557	repPae_small	100.0	False
NZ_CP058137.1	5665	IncX1	59.9	False
NZ_CP058138.1	4618	IncFII	80.1	False
NZ_CP058139.1	3847	IncFII	60.5	False
NZ_CP058140.1	3360	IncN	60.6	False
NZ_CP058141.1	2349	repEF_res	79.5	False
NZ_CP058142.1	1943	IncFII	60.6	False
NZ_CP058143.1	1934	IncFII	64.9	False
NZ_CP058144.1	1917	IncN	100.0	False
NZ_CP058145.1	1240	IncX1	80.1	False
NZ_CP058147.1	87112	IncFII	100.0	False
NZ_CP058148.1	59112	IncN	100.0	False
NZ_CP058150.1	111966	IncFII	100.0	False
NZ_CP058151.1	84905	IncFII	100.0	False
NZ_CP058152.1	2495	IncI	39.7	True
NZ_CP058154.1	113845	IncFII	100.0	False
NZ_CP058155.1	60671	IncFII	100.0	False
NZ_CP058156.1	2511	IncI	39.9	True
NZ_CP058158.1	113610	IncFII	100.0	False
NZ_CP058159.1	2495	IncFII	58.5	False
NZ_CP058161.1	113845	IncFII	100.0	False
NZ_CP058162.1	50583	IncFII	100.0	False
NZ_CP058163.1	2511	IncFII	69.9	False
NZ_CP058165.1	206287	IncFII	80.0	False
NZ_CP058166.1	9923	repPae_large	75.2	False
NZ_CP058168.1	77568	IncFII	100.0	False
NZ_CP058169.1	61064	IncFII	100.0	False
NZ_CP058170.1	4990	IncFII	80.2	False
NZ_CP058171.1	2495	IncI	39.6	True
NZ_CP058173.1	62863	IncN	59.8	False
NZ_CP058174.1	4426	IncFII	100.0	False
NZ_CP058176.1	66209	IncFII	100.0	False
NZ_CP058177.1	60669	IncFII	60.7	False
NZ_CP058178.1	31308	IncFII	100.0	False
NZ_CP058179.1	4096	IncFII	100.0	False
NZ_CP058181.1	133995	IncFII	100.0	False
NZ_CP058182.1	103340	IncFII	100.0	False
NZ_CP058183.1	95921	IncFII	100.0	False
NZ_CP058184.1	67313	IncFII	100.0	False
NZ_CP058185.1	3514	ColRNAI	80.0	False
NZ_CP058186.1	3294	IncHI1	40.6	False
NZ_CP058188.1	169857	IncFII	100.0	False
NZ_CP058189.1	67584	IncFII	100.0	False
NZ_CP058190.1	2495	IncI	39.6	True
NZ_CP058192.1	141272	IncFII	100.0	False
NZ_CP058193.1	6013	IncX1	79.5	False
NZ_CP058194.1	4161	repEF_res	40.7	False
NZ_CP058195.1	2495	IncFII	58.8	False
NZ_CP058197.1	176631	IncFII	100.0	False
NZ_CP058198.1	108466	IncFII	100.0	False
NZ_CP058199.1	11613	repPae_small	100.0	False
NZ_CP058200.1	4783	IncFII	100.0	False
NZ_CP058201.1	4509	IncFII	80.1	False
NZ_CP058202.1	3966	repAci_large	100.0	False
NZ_CP058203.1	3573	ColRNAI	100.0	False
NZ_CP058204.1	3141	IncX1	59.8	False
NZ_CP058205.1	2495	IncI	39.6	True
NZ_CP058206.1	2345	IncFII	100.0	False
NZ_CP058208.1	42916	IncN	100.0	False
NZ_CP058210.1	119877	IncI1	100.0	False
NZ_CP058211.1	95282	IncFII	80.8	False
NZ_CP058213.1	220911	IncX1	48.3	False
NZ_CP058218.1	3173	IncHI2	60.0	False
NZ_CP058219.1	5514	IncX1	100.0	False
NZ_CP058221.1	1566	IncFII	80.0	False
NZ_CP058224.1	162608	IncA	100.0	False
NZ_CP058225.1	100306	IncFII	58.1	False
NZ_CP058227.1	10059	ColRNAI	100.0	False
NZ_CP058228.1	149200	IncFII	100.0	False
NZ_CP058229.1	5595	IncFII	78.5	False
NZ_CP058230.1	93354	IncI1	100.0	False
NZ_CP058238.1	30994	repAci_large	100.0	False
NZ_CP058239.1	17267	repAci_large	78.1	False
NZ_CP058240.1	14411	repAci_large	100.0	False
NZ_CP058254.1	4242	IncX1	61.2	False
NZ_CP058263.1	173887	repEF_res	61.0	False
NZ_CP058264.1	143624	repEF_conj	79.9	False
NZ_CP058265.1	125581	repSA_large	100.0	False
NZ_CP058266.1	110362	repEF_res	79.1	False
NZ_CP058267.1	107188	repEF_res	58.9	False
NZ_CP058268.1	71521	repEF_res	79.7	False
NZ_CP058269.1	51244	repEF_res	62.0	False
NZ_CP058270.1	9432	repEF_conj	81.4	False
NZ_CP058271.1	5001	repEF_conj	60.5	False
NZ_CP058290.1	7655	repAci1	100.0	False
NZ_CP058291.1	9540	repAci1	100.0	False
NZ_CP058294.1	45596	repSA_large	60.4	False
NZ_CP058300.1	41912	repSA_large	59.4	False
NZ_CP058303.1	60960	IncI2	100.0	False
NZ_CP058304.1	84033	IncI1	100.0	False
NZ_CP058305.1	139513	IncFII	73.9	False
NZ_CP058309.1	109907	IncFIB	85.7	False
NZ_CP058310.1	129018	IncFII	80.1	False
NZ_CP058311.1	217263	IncN	100.0	False
NZ_CP058313.1	2979	repSA_small	100.0	False
NZ_CP058314.1	2348	repSA_small	100.0	False
NZ_CP058319.1	295218	IncHI1	81.9	False
NZ_CP058320.1	34521	repPae_small	100.0	False
NZ_CP058324.1	52774	repAci_large	59.0	False
NZ_CP058326.1	205144	IncFII	100.0	False
NZ_CP058327.1	120302	IncFII	100.0	False
NZ_CP058328.1	43380	IncX3	100.0	False
NZ_CP058329.1	13636	ColE	100.0	False
NZ_CP058341.1	26486	repSA_large	60.6	False
NZ_CP058343.1	140410	IncFII	43.0	False
NZ_CP058344.1	94776	IncX1	62.4	False
NZ_CP058346.1	23160	repAci_large	100.0	False
NZ_CP058351.1	708533	repPae_large	100.0	False
NZ_CP058352.1	43299	repPae_large	81.2	False
NZ_CP058356.1	112466	IncFIB	96.3	False
NZ_CP058357.1	88999	IncFII	79.8	False
NZ_CP058359.1	161606	IncFII	100.0	False
NZ_CP058360.1	103005	IncFII	41.9	False
NZ_CP058362.1	191595	IncFII	100.0	False
NZ_CP058363.1	147971	IncFII	52.7	False
NZ_CP058410.1	289634	IncX1	40.1	False
NZ_CP058527.1	520191	repPae_large	100.0	False
NZ_CP058528.1	214233	repPae_large	100.0	False
NZ_CP058530.1	263745	repPae_large	100.0	False
NZ_CP058531.1	186742	repPae_small	60.2	False
NZ_CP058532.1	148857	repPae_small	58.6	False
NZ_CP058545.1	104999	IncFII	100.0	False
NZ_CP058546.1	178411	IncFII	80.9	False
NZ_CP058547.1	136732	IncFIB	78.3	False
NZ_CP058549.1	169990	IncFII	59.7	False
NZ_CP058550.1	105000	IncFII	100.0	False
NZ_CP058551.1	56644	IncHI1	40.2	False
NZ_CP058558.1	435827	repSA_large	100.0	False
NZ_CP058572.1	109494	IncN	41.8	False
NZ_CP058573.1	88589	IncFII	34.3	True
NZ_CP058575.1	122379	IncFII	55.8	False
NZ_CP058576.1	77194	IncFII	100.0	False
NZ_CP058577.1	14294	IncFII	100.0	False
NZ_CP058580.1	239483	repPae_large	100.0	False
NZ_CP058590.1	81694	IncFII	100.0	False
NZ_CP058591.1	224303	IncFII	54.6	False
NZ_CP058592.1	3209	repPae_small	96.7	False
NZ_CP058593.1	4082	repPae_small	86.8	False
NZ_CP058614.1	2473	repSA_small	99.3	False
NZ_CP058616.1	2473	repSA_small	100.0	False
NZ_CP058619.1	91318	IncN	61.2	False
NZ_CP058620.1	67321	IncFII	100.0	False
NZ_CP058621.1	51480	IncX3	100.0	False
NZ_CP058622.1	9135	IncFII	40.2	False
NZ_CP058623.1	1551	IncFII	80.0	False
NZ_CP058628.1	42950	repPae_large	59.9	False
NZ_CP058629.1	30683	repPae_large	100.0	False
NZ_CP058630.1	28994	IncFII	40.8	False
NZ_CP058639.1	926330	repPae_large	58.2	False
NZ_CP058640.1	246431	repPae_large	56.2	False
NZ_CP058641.1	262583	repPae_large	78.9	False
NZ_CP058642.1	141167	repPae_large	57.4	False
NZ_CP058643.1	112887	repPae_large	79.4	False
NZ_CP058650.1	78623	repSA_large	100.0	False
NZ_CP058652.1	34321	IncI	51.1	False
NZ_CP058653.1	154098	IncN	100.0	False
NZ_CP058654.1	89623	IncN	61.5	False
NZ_CP058655.1	2101	IncX1	79.7	False
